Significant	-Log(P-value)	Difference	Gene names	Protein IDs	Majority protein IDs	Protein names	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Peptides BIR_1	Peptides BIR_2	Peptides BIR_3	Peptides CHX_1	Peptides CHX_2	Peptides CHX_3	Peptides DCP_1	Peptides DCP_2	Peptides DCP_3	Peptides HOC_1	Peptides HOC_2	Peptides HOC_3	Peptides MP_1	Peptides MP_2	Peptides MP_3	Peptides NaAs_1	Peptides NaAs_2	Peptides NaAs_3	Razor + unique peptides BIR_1	Razor + unique peptides BIR_2	Razor + unique peptides BIR_3	Razor + unique peptides CHX_1	Razor + unique peptides CHX_2	Razor + unique peptides CHX_3	Razor + unique peptides DCP_1	Razor + unique peptides DCP_2	Razor + unique peptides DCP_3	Razor + unique peptides HOC_1	Razor + unique peptides HOC_2	Razor + unique peptides HOC_3	Razor + unique peptides MP_1	Razor + unique peptides MP_2	Razor + unique peptides MP_3	Razor + unique peptides NaAs_1	Razor + unique peptides NaAs_2	Razor + unique peptides NaAs_3	MS/MS count BIR_1	MS/MS count BIR_2	MS/MS count BIR_3	MS/MS count CHX_1	MS/MS count CHX_2	MS/MS count CHX_3	MS/MS count DCP_1	MS/MS count DCP_2	MS/MS count DCP_3	MS/MS count HOC_1	MS/MS count HOC_2	MS/MS count HOC_3	MS/MS count MP_1	MS/MS count MP_2	MS/MS count MP_3	MS/MS count NaAs_1	MS/MS count NaAs_2	MS/MS count NaAs_3	BIR_1	BIR_2	BIR_3	CHX_1	CHX_2	CHX_3	DCP_1	DCP_2	DCP_3	HOC_1	HOC_2	HOC_3	MP_1	MP_2	MP_3	NaAs_1	NaAs_2	NaAs_3
	0,0365108387346755	-0,14001782735189	PRPF4	O43172|TX=9606;O43172-2|TX=9606;NP_001309196.1|TX=9606	O43172|TX=9606;O43172-2|TX=9606;NP_001309196.1|TX=9606	U4;	Color2 [A=255, R=169, G=169, B=169]	1	4					10	10	10	26,4	26,4	26,4	58,449	0	17,283	559840000	32	0	1	1	0	0	0	0	2	0	0	0	0	4	7	7	4	4	2	0	1	1	0	0	0	0	2	0	0	0	0	4	7	7	4	4	2	0	1	1	0	0	0	0	2	0	0	0	0	4	6	8	4	4	2	21,6450901031494	24,2585372924805	23,7368602752686	NaN	NaN	NaN	21,5763683319092	25,0344791412354	22,6095867156982	NaN	NaN	NaN	25,9728775024414	26,475435256958	26,6235218048096	25,4370784759521	25,5445995330811	24,3246421813965
	0,706376364294408	0,355105082194008	PHGDH	O43175|TX=9606;XP_011539528.1|TX=9606;Q5SZU1|TX=9606;XP_011539530.1|TX=9606;XP_011539529.1|TX=9606;XP_011539533.1|TX=9606	O43175|TX=9606;XP_011539528.1|TX=9606;Q5SZU1|TX=9606;XP_011539530.1|TX=9606;XP_011539529.1|TX=9606;XP_011539533.1|TX=9606	D-3-phosphoglycerate dehydrogenase;	Color2 [A=255, R=169, G=169, B=169]	1	4					18	18	18	38,6	38,6	38,6	56,65	0	146,99	7946800000	199	6	8	8	7	5	7	8	9	7	7	7	5	10	10	9	16	13	14	6	8	8	7	5	7	8	9	7	7	7	5	10	10	9	16	13	14	8	11	10	7	6	7	9	10	7	7	8	5	11	14	13	23	21	22	27,2688331604004	28,0077419281006	27,8723812103271	27,19704246521	27,57275390625	27,4957180023193	28,1321239471436	28,0613670349121	28,0207805633545	27,503246307373	27,2676734924316	26,9636688232422	28,8594951629639	28,8657608032227	28,3025608062744	30,1024951934814	30,0023612976074	30,1861248016357
	0,692219618580852	-2,03146998087565	PSMD3	O43242|TX=9606;O43242-2|TX=9606;H0YGV8|TX=9606	O43242|TX=9606;O43242-2|TX=9606	26S proteasome non-ATPase regulatory subunit 3;	Color2 [A=255, R=169, G=169, B=169]	1	4					19	19	19	39,5	39,5	39,5	60,977	0	62,282	3309600000	115	5	6	4	4	3	2	2	2	0	7	4	5	6	13	16	12	10	5	5	6	4	4	3	2	2	2	0	7	4	5	6	13	16	12	10	5	5	5	4	4	3	2	2	2	0	7	5	5	7	16	20	12	11	5	26,3815269470215	26,4717979431152	26,0142917633057	26,2929153442383	26,0170364379883	25,2371387481689	25,5850868225098	25,5886077880859	21,5995121002197	27,3593425750732	25,2294578552246	26,1780529022217	26,9908580780029	28,4574413299561	29,3519916534424	27,9455337524414	27,9797286987305	26,726634979248
	0,521055246051886	-0,934612909952801	PAPSS1	XP_011530703.1|TX=9606;O43252|TX=9606	XP_011530703.1|TX=9606;O43252|TX=9606	Bifunctional 3;	Color2 [A=255, R=169, G=169, B=169]	1	4					4	4	4	8,8	8,8	8,8	68,533	0	3,7363	101210000	8	0	1	0	0	0	0	0	1	0	0	0	0	1	2	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	2	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	2	2	0	1	0	21,9714279174805	24,0504264831543	22,7324924468994	NaN	NaN	NaN	21,0502891540527	22,1284084320068	22,7718105316162	NaN	NaN	NaN	24,360179901123	24,4226512908936	23,2127475738525	NaN	NaN	NaN
	0,267824358402536	0,826187133789063	ZW10	O43264|TX=9606;XP_016874048.1|TX=9606;XP_016874047.1|TX=9606;O43264-2|TX=9606	O43264|TX=9606;XP_016874048.1|TX=9606;XP_016874047.1|TX=9606;O43264-2|TX=9606	Centromere;	Color2 [A=255, R=169, G=169, B=169]	1	4					13	13	13	22,7	22,7	22,7	88,828	0	62,117	872730000	46	0	1	1	1	1	1	1	2	1	1	1	1	1	2	3	10	10	10	0	1	1	1	1	1	1	2	1	1	1	1	1	2	3	10	10	10	0	1	1	1	1	1	1	2	1	1	1	1	1	2	3	9	10	9	20,919017791748	23,0566749572754	23,0602245330811	23,7266082763672	24,2496681213379	24,0931339263916	24,307373046875	24,0431842803955	21,1639213562012	22,9317493438721	24,1460037231445	24,3595771789551	NaN	24,1201286315918	24,2190399169922	27,3826141357422	27,7784385681152	27,4399967193604
+	2,76095526816111	-2,15314292907715	SART1	O43290|TX=9606;XP_011543646.1|TX=9606;XP_011543647.1|TX=9606;E9PQI8|TX=9606;II_781065|TX=9606	O43290|TX=9606;XP_011543646.1|TX=9606;XP_011543647.1|TX=9606	U4;	Color2 [A=255, R=169, G=169, B=169]	1	4					22	22	22	34,1	34,1	34,1	90,254	0	120,62	3171200000	195	19	20	16	6	7	6	5	3	3	4	6	8	12	13	7	10	12	8	19	20	16	6	7	6	5	3	3	4	6	8	12	13	7	10	12	8	22	25	18	6	7	7	6	4	4	5	8	9	14	15	7	13	14	11	28,5863838195801	28,408842086792	28,2143325805664	26,2939338684082	27,1705455780029	27,2070407867432	26,7393093109131	26,1962184906006	25,8146018981934	26,5641860961914	27,0581703186035	27,2691898345947	27,574197769165	27,4047069549561	26,6726303100586	27,2355327606201	27,47243309021	27,4953365325928
	0,419601925847631	0,488173166910808	CCP110	O43303|TX=9606;O43303-2|TX=9606;NP_001310505.1|TX=9606	O43303|TX=9606;O43303-2|TX=9606;NP_001310505.1|TX=9606	Centriolar coiled-coil protein of 110 kDa;	Color2 [A=255, R=169, G=169, B=169]	1	4					10	10	10	13,6	13,6	13,6	113,42	0	15,272	494520000	44	4	3	3	1	2	1	5	3	4	2	5	6	2	2	0	0	1	1	4	3	3	1	2	1	5	3	4	2	5	6	2	2	0	0	1	1	4	3	3	1	2	1	5	3	4	2	5	6	2	1	0	0	1	1	25,187219619751	24,7510833740234	24,8865089416504	23,7480659484863	24,5058517456055	24,0027313232422	26,2580699920654	24,5996875762939	25,4315738677979	24,5312442779541	26,0324630737305	25,684986114502	24,9608898162842	24,3596439361572	NaN	NaN	24,9089393615723	25,4009990692139
	0,340605750823445	-1,10777282714844	MAP3K7	XP_016866715.1|TX=9606;XP_006715616.1|TX=9606;O43318-2|TX=9606;O43318|TX=9606;Q9UG54|TX=9606;O43318-4|TX=9606;O43318-3|TX=9606	XP_016866715.1|TX=9606;XP_006715616.1|TX=9606;O43318-2|TX=9606;O43318|TX=9606;Q9UG54|TX=9606;O43318-4|TX=9606;O43318-3|TX=9606	Mitogen-activated protein kinase kinase kinase 7;	Color2 [A=255, R=169, G=169, B=169]	1	4					7	7	7	21,6	21,6	21,6	50,108	0	9,9761	181250000	14	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	4	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	4	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	21,4192047119141	23,7758541107178	24,5057907104492	NaN	NaN	NaN	23,8857231140137	20,5369892120361	21,9548187255859	NaN	NaN	NaN	NaN	NaN	NaN	25,1436710357666	24,9488220214844	25,5086650848389
	0,0428156709690145	0,043799718221031	WDR62	XP_005258866.1|TX=9606;XP_011525139.1|TX=9606;O43379-4|TX=9606;XP_011525141.1|TX=9606;XP_011525140.1|TX=9606;O43379|TX=9606;XP_011525142.1|TX=9606;XP_011525143.1|TX=9606;XP_011525144.1|TX=9606;O43379-2|TX=9606;O43379-3|TX=9606;XP_011525145.1|TX=9606;H7C3R4|TX=9606	XP_005258866.1|TX=9606;XP_011525139.1|TX=9606;O43379-4|TX=9606;XP_011525141.1|TX=9606;XP_011525140.1|TX=9606;O43379|TX=9606;XP_011525142.1|TX=9606;XP_011525143.1|TX=9606;XP_011525144.1|TX=9606	WD repeat-containing protein 62;	Color2 [A=255, R=169, G=169, B=169]	1	4					20	20	20	19,8	19,8	19,8	162,67	0	57,586	1314400000	102	6	6	4	2	2	2	6	5	3	5	7	5	2	2	1	11	15	13	6	6	4	2	2	2	6	5	3	5	7	5	2	2	1	11	15	13	5	7	4	2	2	2	7	5	3	5	8	5	2	2	1	12	16	14	26,3729686737061	25,9179344177246	25,9198436737061	24,2497406005859	24,6441650390625	24,4333896636963	26,62477684021	26,1757507324219	25,541618347168	25,6871776580811	26,7858142852783	26,1669692993164	24,9725933074951	23,0313358306885	22,1598014831543	27,1720733642578	27,3786525726318	27,5644187927246
	1,66647377995246	-1,21095911661784	HNRNPR	O43390|TX=9606;O43390-3|TX=9606;NP_001095867.1|TX=9606;XP_016855499.1|TX=9606;B4DT28|TX=9606;NP_001284550.1|TX=9606	O43390|TX=9606;O43390-3|TX=9606;NP_001095867.1|TX=9606;XP_016855499.1|TX=9606;B4DT28|TX=9606;NP_001284550.1|TX=9606	Heterogeneous nuclear ribonucleoprotein R;	Color2 [A=255, R=169, G=169, B=169]	1	4					25	25	1	45	45	2,7	70,942	0	323,31	11096000000	203	6	8	5	8	7	2	4	3	3	16	1	5	16	20	23	12	11	5	6	8	5	8	7	2	4	3	3	16	1	5	16	20	23	12	11	5	6	8	5	9	7	2	4	3	3	18	1	5	19	36	50	12	10	5	27,109884262085	27,3210487365723	26,7013397216797	27,9743232727051	28,137264251709	25,8238143920898	26,2956848144531	25,8634643554688	25,3402462005615	29,3622093200684	23,7250480651855	26,6292304992676	29,1670799255371	30,5710906982422	31,6034641265869	28,6719570159912	28,3887023925781	26,8758411407471
	1,29067523521195	1,41892051696777	HNRNPR	O43390-2|TX=9606;XP_011538776.1|TX=9606;O43390-4|TX=9606;XP_011538774.1|TX=9606;XP_011538778.1|TX=9606;XP_011538779.1|TX=9606	O43390-2|TX=9606;XP_011538776.1|TX=9606;O43390-4|TX=9606;XP_011538774.1|TX=9606;XP_011538778.1|TX=9606;XP_011538779.1|TX=9606	Heterogeneous nuclear ribonucleoprotein R;	Color2 [A=255, R=169, G=169, B=169]	1	4					25	1	1	45,3	3,1	3,1	71,214	0	15,266	207930000	3	5	7	4	7	6	1	3	3	2	15	1	4	15	20	23	11	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	21,1942806243896	21,7765216827393	22,0284481048584	NaN	NaN	NaN	22,2756671905518	23,1407375335693	23,8396072387695	NaN	NaN	NaN	NaN	24,8261432647705	26,4338512420654	NaN	23,4245758056641	NaN
+	3,40533382567681	-1,29487291971843	PRPF3	O43395|TX=9606;XP_011508432.1|TX=9606;XP_011508431.1|TX=9606;XP_011508433.1|TX=9606;XP_011508434.1|TX=9606;XP_016858280.1|TX=9606;O43395-3|TX=9606	O43395|TX=9606;XP_011508432.1|TX=9606;XP_011508431.1|TX=9606;XP_011508433.1|TX=9606;XP_011508434.1|TX=9606;XP_016858280.1|TX=9606	U4;	Color2 [A=255, R=169, G=169, B=169]	1	4					19	19	19	43,3	43,3	43,3	77,528	0	113,44	2478500000	124	11	10	11	1	3	2	5	5	5	5	5	5	7	11	11	8	7	4	11	10	11	1	3	2	5	5	5	5	5	5	7	11	11	8	7	4	11	9	14	1	3	2	6	5	5	5	4	4	8	14	11	10	8	4	28,0601291656494	28,1788311004639	27,988748550415	24,7972888946533	NaN	24,8602237701416	26,9115943908691	26,8566188812256	26,5748767852783	26,2739105224609	25,3753070831299	25,8889255523682	27,6767387390137	27,5115623474121	26,8902950286865	27,0766353607178	27,0058174133301	26,1552810668945
	0,731480479000095	-0,154078801472981	TXNL1	O43396|TX=9606;K7ER96|TX=9606;K7EML9|TX=9606;XP_016881583.1|TX=9606;XP_011524566.1|TX=9606;K7EPB7|TX=9606;K7EKG2|TX=9606	O43396|TX=9606;K7ER96|TX=9606;K7EML9|TX=9606	Thioredoxin-like protein 1;	Color2 [A=255, R=169, G=169, B=169]	1	4					13	13	13	48,4	48,4	48,4	32,251	0	165,38	13093000000	199	10	11	11	8	9	11	10	12	9	10	10	11	8	9	8	0	0	0	10	11	11	8	9	11	10	12	9	10	10	11	8	9	8	0	0	0	18	13	15	11	10	14	14	15	12	13	14	15	15	11	9	0	0	0	30,3515281677246	30,0681743621826	30,1625499725342	29,0737781524658	29,5095825195313	29,9169826507568	30,1324672698975	29,967191696167	30,020357131958	29,8587989807129	30,3716068267822	29,9425163269043	30,2240047454834	29,4285221099854	28,3647785186768	NaN	NaN	NaN
	0,427976359122565	-0,775912602742512	AKAP10	O43572|TX=9606;E7EMD6|TX=9606;XP_016879560.1|TX=9606;J3QL61|TX=9606	O43572|TX=9606;E7EMD6|TX=9606;XP_016879560.1|TX=9606	A-kinase anchor protein 10;	Color2 [A=255, R=169, G=169, B=169]	1	4					4	4	4	10,3	10,3	10,3	73,817	0	4,07	60706000	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	3	23,1092681884766	22,6738052368164	23,1539611816406	NaN	NaN	NaN	22,9459114074707	20,6842460632324	22,9791393280029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24,1583862304688	24,7051963806152
	0,718521166585782	0,219844818115234	XPOT	O43592|TX=9606;F8WDU6|TX=9606;ENSP00000383722|TX=9606;F5GYW6|TX=9606;IP_664116|TX=9606;F5GZM3|TX=9606	O43592|TX=9606	Exportin-T;	Color2 [A=255, R=169, G=169, B=169]	1	4					30	30	30	45,4	45,4	45,4	109,96	0	295,11	8789400000	410	13	14	14	13	15	12	13	13	9	13	19	15	15	16	20	23	22	25	13	14	14	13	15	12	13	13	9	13	19	15	15	16	20	23	22	25	17	17	19	21	24	18	13	16	10	18	24	23	16	25	30	42	41	36	28,0470275878906	28,1766929626465	28,2653942108154	28,904146194458	28,9636688232422	28,8664379119873	28,4861183166504	28,5279083251953	28,1346225738525	28,5307006835938	28,5960159301758	28,7649021148682	28,6398239135742	28,7340202331543	28,6989917755127	29,5688629150391	29,5810050964355	29,7649173736572
	1,22329106421046	4,95003000895182	GALR2	XP_011523729.1|TX=9606;O43603|TX=9606	XP_011523729.1|TX=9606;O43603|TX=9606	Galanin receptor type 2;	Color2 [A=255, R=169, G=169, B=169]	1	4					1	1	1	5,5	5,5	5,5	36,478	0,00056996	2,3002	921140000	6	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	1	0	22,5708427429199	20,8259620666504	21,1920013427734	NaN	28,4118747711182	NaN	22,8318462371826	28,1813449859619	28,4257049560547	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27,3067817687988	NaN
	0,34252410816331	0,312572479248047	TIMM44	O43615|TX=9606;M0QXU7|TX=9606;M0R301|TX=9606;M0QXM9|TX=9606;M0R124|TX=9606	O43615|TX=9606;M0QXU7|TX=9606	Mitochondrial import inner membrane translocase subunit TIM44;	Color2 [A=255, R=169, G=169, B=169]	1	4					10	10	10	29,2	29,2	29,2	51,355	0	26,858	1336300000	76	1	4	3	4	3	3	4	3	1	5	5	5	6	9	8	2	3	3	1	4	3	4	3	3	4	3	1	5	5	5	6	9	8	2	3	3	2	5	3	4	3	3	4	3	2	4	5	5	7	10	8	2	3	3	24,6873111724854	25,1301803588867	25,3214454650879	25,6915760040283	26,1197719573975	25,759183883667	25,7583465576172	25,6091613769531	24,7091464996338	25,9723300933838	25,6712818145752	26,0913181304932	27,2093677520752	27,6893920898438	27,1168403625488	25,2099990844727	25,5478382110596	25,1746292114258
	0,379332927060198	-0,42584737141927	PLRG1	O43660-2|TX=9606;O43660|TX=9606;D6RA26|TX=9606;B7Z982|TX=9606;H0YA24|TX=9606	O43660-2|TX=9606;O43660|TX=9606;D6RA26|TX=9606	Pleiotropic regulator 1;	Color2 [A=255, R=169, G=169, B=169]	1	4					7	7	7	25,7	25,7	25,7	56,289	0	12,968	167640000	10	0	0	0	0	0	0	0	1	0	4	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	1	1	3	0	0	0	21,7089366912842	22,2364292144775	22,7483100891113	NaN	NaN	NaN	22,517448425293	21,5780792236328	21,3206062316895	25,5777893066406	NaN	NaN	24,162540435791	24,0546550750732	24,8577575683594	NaN	NaN	NaN
	0,829941757210574	-1,97914505004883	BUB1	O43683-2|TX=9606;O43683-3|TX=9606;O43683|TX=9606	O43683-2|TX=9606;O43683-3|TX=9606;O43683|TX=9606	Mitotic checkpoint serine;	Color2 [A=255, R=169, G=169, B=169]	1	4					8	8	8	14	14	14	115,84	0	16,319	746040000	44	2	4	1	0	0	0	2	0	1	2	2	3	3	2	2	6	6	3	2	4	1	0	0	0	2	0	1	2	2	3	3	2	2	6	6	3	3	5	1	0	0	0	2	0	1	2	3	3	2	1	2	7	7	5	25,5073051452637	25,4770431518555	24,7140293121338	NaN	NaN	NaN	24,6321754455566	21,1361999511719	23,9925670623779	24,9972267150879	25,6295375823975	25,6033153533936	25,7220802307129	25,3382415771484	24,8335456848145	26,493200302124	26,4731769561768	26,2041149139404
	0,291896303114297	0,343377431233723	BUD23	O43709|TX=9606;O43709-3|TX=9606;XP_006715910.1|TX=9606;H7C170|TX=9606;XP_011514081.1|TX=9606;XP_011514080.1|TX=9606;H7C0G4|TX=9606	O43709|TX=9606;O43709-3|TX=9606;XP_006715910.1|TX=9606;H7C170|TX=9606;XP_011514081.1|TX=9606;XP_011514080.1|TX=9606	Probable 18S rRNA;	Color2 [A=255, R=169, G=169, B=169]	1	4					4	4	4	27	27	27	31,88	0	7,4975	76035000	6	0	0	1	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	21,6466751098633	23,0403957366943	21,9354438781738	NaN	NaN	NaN	22,9082336425781	22,1649436950684	22,5794696807861	NaN	NaN	NaN	NaN	24,5131607055664	24,16015625	NaN	NaN	NaN
	1,04577931104011	-2,13458697001139	HTATSF1	O43719|TX=9606;Q5H919|TX=9606;Q5H918|TX=9606	O43719|TX=9606	HIV Tat-specific factor 1;	Color2 [A=255, R=169, G=169, B=169]	1	4					5	5	5	10,6	10,6	10,6	85,852	0	55,986	328570000	19	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	3	25,4670314788818	25,4658794403076	22,6995315551758	NaN	NaN	NaN	22,5842037200928	22,7505760192871	21,8939018249512	NaN	NaN	NaN	NaN	NaN	NaN	25,9652786254883	26,0466442108154	25,8717823028564
	1,88526025485998	-0,93483606974284	AP1G1	O43747|TX=9606;O43747-2|TX=9606;H3BNR4|TX=9606;H3BR36|TX=9606;H3BUN9|TX=9606;H3BNN2|TX=9606;H3BRM7|TX=9606;ENSP00000456316|TX=9606;H3BN71|TX=9606;ENSP00000454713|TX=9606;B4DGE1|TX=9606;B3KNW1|TX=9606	O43747|TX=9606;O43747-2|TX=9606	AP-1 complex subunit gamma-1;	Color2 [A=255, R=169, G=169, B=169]	1	4					13	13	13	23	23	23	91,35	0	40,583	479810000	32	0	0	0	0	0	0	0	0	0	1	0	0	2	6	10	2	8	2	0	0	0	0	0	0	0	0	0	1	0	0	2	6	10	2	8	2	0	0	0	0	0	0	0	0	0	1	0	0	2	6	11	2	8	2	22,0139865875244	21,8598251342773	22,1048469543457	NaN	NaN	NaN	20,6697120666504	21,378023147583	21,1264152526855	NaN	NaN	NaN	22,8127250671387	26,1211757659912	27,1818675994873	23,9896259307861	26,0197944641113	23,6941299438477
	0,781899351429999	0,284198760986328	NARS1	O43776|TX=9606;XP_005266757.1|TX=9606;K7EIU7|TX=9606;K7EQ35|TX=9606;O43776-2|TX=9606;K7EJ19|TX=9606;K7EPK2|TX=9606;K7EMQ6|TX=9606	O43776|TX=9606;XP_005266757.1|TX=9606	Asparagine--tRNA ligase;	Color2 [A=255, R=169, G=169, B=169]	1	4					15	15	15	39,6	39,6	39,6	62,942	0	143,29	5064000000	165	6	6	9	7	5	6	9	7	6	11	6	6	9	11	12	8	11	6	6	6	9	7	5	6	9	7	6	11	6	6	9	11	12	8	11	6	7	5	8	7	6	8	10	9	6	13	6	9	10	15	16	11	12	7	27,6257514953613	28,0760231018066	27,7196025848389	27,8144569396973	27,8089447021484	27,7124042510986	28,1095352172852	28,2483940124512	27,9160442352295	28,1899929046631	27,4041366577148	27,7489356994629	28,3883743286133	28,6682071685791	28,4665718078613	27,9392681121826	28,0360622406006	27,7509174346924
	1,00488511494895	-1,56951586405436	NUDT21	O43809|TX=9606;H3BV41|TX=9606;H3BND3|TX=9606;ENSP00000454790|TX=9606	O43809|TX=9606;H3BV41|TX=9606;H3BND3|TX=9606;ENSP00000454790|TX=9606	Cleavage and polyadenylation specificity factor subunit 5;Cleavage and polyadenylation-specificity factor subunit 5;	Color2 [A=255, R=169, G=169, B=169]	1	4					3	3	3	24,2	24,2	24,2	26,227	0	3,9782	141690000	10	1	1	1	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	1	4	0	0	0	23,820068359375	23,6839962005615	23,8470897674561	NaN	NaN	NaN	22,7751865386963	23,1030025482178	20,7644176483154	NaN	NaN	NaN	24,365062713623	23,6000289916992	24,9019165039063	NaN	NaN	NaN
	0,799190393706736	-0,373755772908527	STRN	O43815-2|TX=9606;XP_005264576.1|TX=9606;O43815|TX=9606;XP_011531375.1|TX=9606	O43815-2|TX=9606;XP_005264576.1|TX=9606;O43815|TX=9606;XP_011531375.1|TX=9606	Striatin;	Color2 [A=255, R=169, G=169, B=169]	1	4					6	6	6	13,1	13,1	13,1	80,76	0	9,2119	205170000	26	3	3	3	0	2	1	1	1	3	1	3	2	1	1	0	1	0	0	3	3	3	0	2	1	1	1	3	1	3	2	1	1	0	1	0	0	3	3	3	0	2	1	1	1	3	1	3	2	1	1	0	1	0	0	24,6989059448242	24,1779003143311	24,0219135284424	NaN	23,6359977722168	23,2958602905273	23,8847408294678	24,0610980987549	23,8316135406494	23,8258037567139	24,2858791351318	23,6232147216797	24,0369110107422	23,9839839935303	NaN	23,5829067230225	NaN	NaN
	0,112132098822447	-0,0872580210367815	AKAP8	XP_011525926.1|TX=9606;XP_016881630.1|TX=9606;O43823|TX=9606;M0QYL4|TX=9606	XP_011525926.1|TX=9606;XP_016881630.1|TX=9606;O43823|TX=9606	A-kinase anchor protein 8;	Color2 [A=255, R=169, G=169, B=169]	1	4					5	5	5	15,5	15,5	15,5	66,302	0	49,226	659640000	31	2	3	1	2	1	2	2	1	1	1	2	2	3	2	2	1	1	1	2	3	1	2	1	2	2	1	1	1	2	2	3	2	2	1	1	1	3	3	1	2	1	2	2	1	1	1	2	2	3	2	2	1	1	1	25,187068939209	25,5745296478271	24,9857215881348	25,4265594482422	24,2427806854248	25,570858001709	24,7255172729492	25,301139831543	25,4588890075684	24,9600486755371	25,358772277832	25,3087272644043	25,2945995330811	25,0038452148438	25,7611141204834	24,8397083282471	24,871265411377	24,5359363555908
	0,252823558363834	0,268355687459309	SLC37A4	U3KPU7|TX=9606;O43826|TX=9606;U3KQS2|TX=9606;O43826-2|TX=9606	U3KPU7|TX=9606;O43826|TX=9606;U3KQS2|TX=9606;O43826-2|TX=9606	Glucose-6-phosphate exchanger SLC37A4;	Color2 [A=255, R=169, G=169, B=169]	1	4					1	1	1	3	3	3	46,443	0,00029036	2,5428	46681000	6	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	22,0798416137695	21,7325839996338	23,1029644012451	NaN	23,7856636047363	NaN	22,5831432342529	22,4116821289063	22,7256317138672	23,4222679138184	23,3517818450928	NaN	NaN	NaN	23,3111896514893	NaN	NaN	NaN
	0,260426903315367	1,37551307678223	AHCYL1	O43865|TX=9606;XP_011538837.1|TX=9606;O43865-2|TX=9606;XP_016867393.1|TX=9606;Q96HN2-4|TX=9606;Q96HN2-3|TX=9606;XP_011514289.1|TX=9606;H0Y8B3|TX=9606;Q96HN2-2|TX=9606;Q96HN2|TX=9606	O43865|TX=9606;XP_011538837.1|TX=9606;O43865-2|TX=9606	S-adenosylhomocysteine hydrolase-like protein 1;	Color2 [A=255, R=169, G=169, B=169]	1	4					13	13	13	36	36	36	58,951	0	66,164	4540600000	53	3	2	1	0	1	0	1	3	1	3	1	2	4	5	8	6	8	6	3	2	1	0	1	0	1	3	1	3	1	2	4	5	8	6	8	6	3	2	1	0	1	0	1	3	1	3	1	2	4	5	8	5	7	6	27,9589767456055	27,2178955078125	21,4588413238525	NaN	NaN	NaN	26,5967617034912	27,8206157684326	26,3448753356934	27,6745185852051	NaN	26,9222965240479	28,3418502807617	28,3409595489502	28,6625823974609	28,6588077545166	28,7654705047607	29,6552982330322
	0,26863038749093	0,56195576985677	KIF1C	O43896|TX=9606;Q9P2P6-3|TX=9606	O43896|TX=9606	Kinesin-like protein KIF1C;	Color2 [A=255, R=169, G=169, B=169]	1	4					9	6	5	10,3	6,9	6,1	122,95	0	9,563	125200000	12	1	3	1	0	0	0	1	1	0	1	0	0	0	0	0	6	4	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	23,6569175720215	20,8336334228516	21,8511695861816	NaN	NaN	NaN	22,8924407958984	22,7151317596436	22,420015335083	NaN	NaN	NaN	NaN	NaN	NaN	24,7403144836426	25,1406707763672	25,3488464355469
